,PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top.Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,ContactPositionX,ContactPositionY,ContactPositionZ,GameUID,UTCDate,UTCTime,LocalDateTime,UTCDateTime,AutoHitType,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,PlayID,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,CatcherThrowReleaseConfidence,CatcherThrowLocationConfidence,SpinAxis3dTransverseAngle,SpinAxis3dLongitudinalAngle,SpinAxis3dActiveSpinRate,SpinAxis3dSpinEfficiency,SpinAxis3dTilt,SpinAxis3dVectorX,SpinAxis3dVectorY,SpinAxis3dVectorZ,SpinAxis3dSeamOrientationRotationX,SpinAxis3dSeamOrientationRotationY,SpinAxis3dSeamOrientationRotationZ,SpinAxis3dSeamOrientationBallAngleHorizontalAmb1,SpinAxis3dSeamOrientationBallAngleVerticalAmb1,SpinAxis3dSeamOrientationBallXAmb1,SpinAxis3dSeamOrientationBallYAmb1,SpinAxis3dSeamOrientationBallZAmb1,SpinAxis3dSeamOrientationBallAngleHorizontalAmb2,SpinAxis3dSeamOrientationBallAngleVerticalAmb2,SpinAxis3dSeamOrientationBallXAmb2,SpinAxis3dSeamOrientationBallYAmb2,SpinAxis3dSeamOrientationBallZAmb2,SpinAxis3dSeamOrientationBallAngleHorizontalAmb3,SpinAxis3dSeamOrientationBallAngleVerticalAmb3,SpinAxis3dSeamOrientationBallXAmb3,SpinAxis3dSeamOrientationBallYAmb3,SpinAxis3dSeamOrientationBallZAmb3,SpinAxis3dSeamOrientationBallAngleHorizontalAmb4,SpinAxis3dSeamOrientationBallAngleVerticalAmb4,SpinAxis3dSeamOrientationBallXAmb4,SpinAxis3dSeamOrientationBallYAmb4,SpinAxis3dSeamOrientationBallZAmb4,Corrected
198,198,6/7/2025,06:50.7,1,1,"Haugh, Aidan",815063,Right,NOR_TAR,"Summerhill, Brendan",804911,Left,ARI_WIL,Undefined,6,Bottom,0,0,0,Fastball,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,,94.05519,-2.304298,-5.126299,2429.744748,219.083745,1:15,6.25043,2.45162,6.11448,-15.53741,15.96406,12.14635,2.81544,-1.28852,85.95667,-5.262811,-2.950376,0.403959,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-7.63426,9.16107,-2.06376,50,6.06475,11.67696,-136.08546,-5.95446,-14.34583,29.2853,-14.95906,ARI_WIL,NOR_TAR,UNC,D1,ACC,20250607-UNC-1,2f67ec40-43ca-11f0-8907-61d02edce62a,93.3077,NA,NA,8.09853,NA,NA,NA,NA,NA,NA,669ade51-a97b-4617-8f28-1f4d759dc7c1,6/7/2025,06:50.7,2025-06-07T14:06:50.7173888-04:00,2025-06-07T18:06:50.7173888Z,,v3,232,471370,NA,"Stevenson, Luke",806233,Right,NOR_TAR,63347761-1d6e-4fc6-b854-8279b93beb60,54.38262,-137.02534,14.64265,6.24815,-5.47436,-7.47953,-2.44591,12.13738,-7.17292,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
199,199,6/7/2025,07:04.0,1,2,"Haugh, Aidan",815063,Right,NOR_TAR,"Summerhill, Brendan",804911,Left,ARI_WIL,Undefined,6,Bottom,0,1,0,ChangeUp,Sinker,StrikeCalled,Undefined,Undefined,Undefined,0,0,,87.17302,-2.449502,-3.971018,1996.711012,254.179947,2:30,6.17637,2.58573,6.13104,-31.70872,4.67658,12.65631,1.2631,-0.03583,80.5275,-8.298751,-1.692231,0.434145,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-7.63146,3.3754,-2.2887,50,5.97217,8.28579,-126.41766,-6.45584,-12.41828,24.43518,-26.68146,ARI_WIL,NOR_TAR,UNC,D1,ACC,20250607-UNC-1,37642490-43ca-11f0-8907-61d02edce62a,86.82001,NA,NA,6.64551,NA,NA,NA,NA,NA,NA,669ade51-a97b-4617-8f28-1f4d759dc7c1,6/7/2025,07:04.0,2025-06-07T14:07:03.9734784-04:00,2025-06-07T18:07:03.9734784Z,,v3,232,471370,NA,"Stevenson, Luke",806233,Right,NOR_TAR,6d0f43d1-86f8-445d-815c-2d3a9960d6ad,54.36891,-127.25932,12.21759,6.17871,-5.53681,-13.34073,-2.58147,8.71353,-6.20914,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
200,200,6/7/2025,07:17.0,1,3,"Haugh, Aidan",815063,Right,NOR_TAR,"Summerhill, Brendan",804911,Left,ARI_WIL,Undefined,6,Bottom,0,1,1,ChangeUp,Sinker,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,,88.9196,-3.303065,-4.167943,2028.87896,241.864959,2:00,6.03823,2.50132,6.27447,-27.85305,6.7713,10.84249,0.66097,-0.44387,82.65686,-8.445996,-2.211826,0.423508,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-6.72973,4.60551,-2.19844,50,5.77956,8.98764,-128.93171,-8.34863,-11.46568,23.75619,-24.32743,ARI_WIL,NOR_TAR,UNC,D1,ACC,20250607-UNC-1,3f0f7dc0-43ca-11f0-8907-61d02edce62a,89.00045,NA,NA,6.26274,NA,NA,NA,NA,NA,NA,669ade51-a97b-4617-8f28-1f4d759dc7c1,6/7/2025,07:17.0,2025-06-07T14:07:16.9897472-04:00,2025-06-07T18:07:16.9897472Z,,v3,232,471370,NA,"Stevenson, Luke",806233,Right,NOR_TAR,c318e4d0-0a29-45b1-b88e-23cfd0fb4196,54.22658,-129.70814,11.87809,6.03943,-7.55353,-12.16372,-2.4983,9.36238,-5.73284,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
201,201,6/7/2025,07:42.4,1,4,"Haugh, Aidan",815063,Right,NOR_TAR,"Summerhill, Brendan",804911,Left,ARI_WIL,Undefined,6,Bottom,0,1,2,ChangeUp,Changeup,BallCalled,Undefined,Undefined,Undefined,0,0,,88.24734,-0.508621,-2.561688,2068.992315,279.106567,3:15,6.09692,2.53693,6.48854,-35.73297,-1.06642,12.59367,2.65176,1.23308,81.88805,-7.131158,-0.274583,0.423767,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-7.22126,-0.11496,-2.36228,50,6.04579,5.2658,-128.40638,-2.29451,-12.19293,23.77299,-32.36818,ARI_WIL,NOR_TAR,UNC,D1,ACC,20250607-UNC-1,4e422d60-43ca-11f0-8907-61d02edce62a,88.94623,NA,NA,6.35929,NA,NA,NA,NA,NA,NA,669ade51-a97b-4617-8f28-1f4d759dc7c1,6/7/2025,07:42.4,2025-06-07T14:07:42.3778816-04:00,2025-06-07T18:07:42.3778816Z,,v3,232,471370,NA,"Stevenson, Luke",806233,Right,NOR_TAR,1a21c274-9ff2-4577-b166-15acc5295eba,54.01191,-129.14701,11.88649,6.10157,-1.28611,-16.18409,-2.53224,5.64566,-6.09647,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
202,202,6/7/2025,07:55.3,1,5,"Haugh, Aidan",815063,Right,NOR_TAR,"Summerhill, Brendan",804911,Left,ARI_WIL,Undefined,6,Bottom,0,2,2,Curveball,Curveball,StrikeCalled,Strikeout,Undefined,Undefined,0,0,,82.80809,0.17365,-1.443243,2763.362568,13.842016,6:30,6.23306,2.30498,4.90341,-55.10338,-12.90422,-3.49185,1.80539,0.64881,76.50803,-9.688984,-2.06038,0.467545,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.33142,-6.07603,-2.16076,50,6.20318,3.18085,-120.22974,-1.80711,1.94974,23.20951,-41.07184,ARI_WIL,NOR_TAR,UNC,D1,ACC,20250607-UNC-1,56083a80-43ca-11f0-8907-61d02edce62a,80.61781,NA,NA,6.30006,NA,NA,NA,NA,NA,NA,669ade51-a97b-4617-8f28-1f4d759dc7c1,6/7/2025,07:55.3,2025-06-07T14:07:55.3430000-04:00,2025-06-07T18:07:55.3430000Z,,v3,232,471370,NA,"Stevenson, Luke",806233,Right,NOR_TAR,97170f87-6bc5-4143-b6a0-eca50a8770c6,55.5982,-121.30562,11.60475,6.24282,0.09678,-20.53592,-2.30611,3.09047,0.97487,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64.13623,2.998784,1.894707,1.104077,-0.20674,1.52345,-0.59014,0.02751,4.93567,1.06521,75.36238,7.58798,-49.45969,0.06384,73.28203,-4.60581,5.00595,19.15614,-15.23802,0.95946,-53.73037,7.31326,High,High,High,,,High,High,High,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
203,203,6/7/2025,08:28.8,2,1,"Haugh, Aidan",815063,Right,NOR_TAR,"Walton, Aaron",830239,Right,ARI_WIL,Undefined,6,Bottom,1,0,0,Curveball,Curveball,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,82.68512,-0.503814,-3.375906,2619.131855,20.446808,6:45,6.26402,2.12239,5.08853,-50.7568,-8.41217,-3.63173,1.55862,-1.36567,76.10953,-9.622651,-4.017891,0.46835,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.83032,-3.63484,-1.79989,50,6.1762,7.22337,-119.81619,-2.99161,1.20243,23.97444,-37.43782,ARI_WIL,NOR_TAR,UNC,D1,ACC,20250607-UNC-1,69ca5d50-43ca-11f0-8907-61d02edce62a,80.47922,NA,NA,6.5756,NA,NA,NA,NA,NA,NA,669ade51-a97b-4617-8f28-1f4d759dc7c1,6/7/2025,08:28.8,2025-06-07T14:08:28.8069632-04:00,2025-06-07T18:08:28.8069632Z,,v3,232,471370,NA,"Stevenson, Luke",806233,Right,NOR_TAR,8c934057-3c14-4937-bea5-4d94b58305ef,55.41102,-120.89405,11.98722,6.27286,-1.30845,-18.71891,-2.12342,7.16931,0.60122,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
204,204,6/7/2025,08:43.3,2,2,"Haugh, Aidan",815063,Right,NOR_TAR,"Walton, Aaron",830239,Right,ARI_WIL,Undefined,6,Bottom,1,0,1,Fastball,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,,94.54218,-2.8096,-4.780552,2556.887046,199.306568,12:45,6.26809,2.12242,6.01715,-16.32383,15.2743,4.96673,2.29413,-1.90209,85.76064,-5.909743,-3.8922,0.404578,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.98992,9.02134,-1.74969,50,6.03816,11.20555,-136.63834,-7.22591,-7.4812,32.41226,-15.25873,ARI_WIL,NOR_TAR,UNC,D1,ACC,20250607-UNC-1,7283f230-43ca-11f0-8907-61d02edce62a,93.16492,NA,NA,8.78155,NA,NA,NA,NA,NA,NA,669ade51-a97b-4617-8f28-1f4d759dc7c1,6/7/2025,08:43.3,2025-06-07T14:08:43.3377792-04:00,2025-06-07T18:08:43.3377792Z,,v3,232,471370,NA,"Stevenson, Luke",806233,Right,NOR_TAR,8a69f2e0-9427-41af-9559-3ae65424d032,54.47833,-137.69655,16.20613,6.26595,-6.72773,-7.62937,-2.11953,11.4498,-3.7406,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
205,205,6/7/2025,08:57.1,2,3,"Haugh, Aidan",815063,Right,NOR_TAR,"Walton, Aaron",830239,Right,ARI_WIL,Undefined,6,Bottom,1,1,1,Curveball,Curveball,StrikeCalled,Undefined,Undefined,Undefined,0,0,,82.2402,0.082741,-0.771855,2686.999368,32.230466,7:00,6.1696,2.25406,5.34135,-50.91755,-8.51906,-6.24213,2.00409,1.00978,75.33441,-9.146139,-1.883798,0.468648,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.90618,-3.90492,-2.17984,50,6.14037,1.86728,-119.38015,-1.69616,4.16138,24.6516,-37.76548,ARI_WIL,NOR_TAR,UNC,D1,ACC,20250607-UNC-1,7ad32c80-43ca-11f0-8907-61d02edce62a,80.42806,NA,NA,6.90579,NA,NA,NA,NA,NA,NA,669ade51-a97b-4617-8f28-1f4d759dc7c1,6/7/2025,08:57.1,2025-06-07T14:08:57.0721792-04:00,2025-06-07T18:08:57.0721792Z,,v3,232,471370,NA,"Stevenson, Luke",806233,Right,NOR_TAR,358504c0-e094-47f5-9910-fac69b82e430,55.15813,-120.44058,12.3258,6.17839,-0.07162,-18.88274,-2.25632,1.68827,2.08069,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
206,206,6/7/2025,09:13.3,2,4,"Haugh, Aidan",815063,Right,NOR_TAR,"Walton, Aaron",830239,Right,ARI_WIL,Undefined,6,Bottom,1,1,2,Curveball,Curveball,StrikeSwinging,Strikeout,Undefined,Undefined,0,0,,82.12219,-1.602306,-2.183896,2737.509801,30.023341,7:00,6.22597,2.16395,5.35696,-52.56747,-9.728,-6.46193,0.34123,-0.42358,75.22531,-11.07966,-3.335952,0.471079,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.57284,-4.03516,-1.96279,50,6.04405,4.80188,-119.03033,-5.23925,3.63747,25.94965,-37.87897,ARI_WIL,NOR_TAR,UNC,D1,ACC,20250607-UNC-1,8471ca30-43ca-11f0-8907-61d02edce62a,80.01304,NA,NA,6.89688,NA,NA,NA,NA,NA,NA,669ade51-a97b-4617-8f28-1f4d759dc7c1,6/7/2025,09:13.3,2025-06-07T14:09:13.3313536-04:00,2025-06-07T18:09:13.3313536Z,,v3,232,471370,NA,"Stevenson, Luke",806233,Right,NOR_TAR,38d37115-a437-4f7b-b4e7-3b13aa8415fd,55.14281,-120.14627,12.97483,6.23433,-3.61029,-18.93949,-2.16593,4.64545,1.81874,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
207,207,6/7/2025,09:50.9,3,1,"Haugh, Aidan",815063,Right,NOR_TAR,"White, Mason",702517,Left,ARI_WIL,Undefined,6,Bottom,2,0,0,ChangeUp,Changeup,InPlay,Undefined,GroundBall,Double,0,0,,88.37087,-1.913475,-3.344524,1944.480957,271.554975,3:00,6.10858,2.39951,6.22533,-34.1701,0.58425,11.03375,1.49195,0.22969,82.71834,-8.186425,-1.35183,0.424303,107.38939,-4.688762,29.995414,NA,NA,NA,NA,23.42833,23.42833,25.773172,0.133131,-6.5515,0.95583,-2.15505,50,5.94789,7.0944,-128.48382,-5.43024,-11.15992,21.87269,-30.5459,ARI_WIL,NOR_TAR,UNC,D1,ACC,20250607-UNC-1,9ac76920-43ca-11f0-8907-61d02edce62a,88.83382,1.71513,NA,5.65253,NA,NA,NA,2.98681,1.71513,-0.26756,669ade51-a97b-4617-8f28-1f4d759dc7c1,6/7/2025,09:50.9,2025-06-07T14:09:50.8702208-04:00,2025-06-07T18:09:50.8702208Z,GroundBall,v3,232,471370,NA,"Stevenson, Luke",806233,Right,NOR_TAR,ac956764-89b3-4b75-aa93-7eeddc306c52,54.27681,-129.20984,10.93634,6.11131,-4.41633,-15.27295,-2.39668,7.46483,-5.57996,NA,2.98497,136.03833,NA,NA,NA,NA,NA,NA,NA,1.7153,-12.883,NA,NA,NA,NA,NA,NA,NA,-0.26862,78.52725,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,Estimated,Estimated,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
208,208,6/7/2025,10:35.8,4,1,"Haugh, Aidan",815063,Right,NOR_TAR,"Guzman, Adonys",702631,Right,ARI_WIL,Undefined,6,Bottom,2,0,0,Curveball,Curveball,StrikeCalled,Undefined,Undefined,Undefined,0,0,,80.30356,0.651225,-2.168317,2718.950977,30.764803,7:00,6.2362,2.25597,5.33357,-59.012,-14.69036,-9.54871,1.92998,-0.57506,74.11927,-9.986831,-3.86732,0.479159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.17941,-7.18075,-2.05303,50,6.25219,4.79923,-116.60234,-0.81141,5.73365,22.64828,-42.0252,ARI_WIL,NOR_TAR,UNC,D1,ACC,20250607-UNC-1,b59e7180-43ca-11f0-8907-61d02edce62a,78.6638,NA,NA,6.18429,NA,NA,NA,NA,NA,NA,669ade51-a97b-4617-8f28-1f4d759dc7c1,6/7/2025,10:35.8,2025-06-07T14:10:35.7659136-04:00,2025-06-07T18:10:35.7659136Z,,v3,232,471370,NA,"Stevenson, Luke",806233,Right,NOR_TAR,1a5a7108-2c6e-400a-bb90-0f15ee6449aa,55.16878,-117.60201,11.32414,6.24707,1.04354,-21.0126,-2.25928,4.54615,2.86682,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
209,209,6/7/2025,10:57.1,4,2,"Haugh, Aidan",815063,Right,NOR_TAR,"Guzman, Adonys",702631,Right,ARI_WIL,Undefined,6,Bottom,2,0,1,Curveball,Curveball,BallCalled,Undefined,Undefined,Undefined,0,0,,81.81925,-0.642092,-3.334635,2705.0538,14.352625,6:30,6.20904,2.06528,5.3645,-57.97428,-15.33572,-4.24666,0.77474,-1.41891,75.88777,-11.049799,-4.090449,0.469973,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.20169,-7.1804,-1.76262,50,6.10972,7.08944,-118.71837,-3.46183,1.71278,23.00735,-42.40816,ARI_WIL,NOR_TAR,UNC,D1,ACC,20250607-UNC-1,c2546150-43ca-11f0-8907-61d02edce62a,80.20133,NA,NA,5.93147,NA,NA,NA,NA,NA,NA,669ade51-a97b-4617-8f28-1f4d759dc7c1,6/7/2025,10:57.1,2025-06-07T14:10:57.1321856-04:00,2025-06-07T18:10:57.1321856Z,,v3,232,471370,NA,"Stevenson, Luke",806233,Right,NOR_TAR,b9984dad-412c-420d-8929-4a3423c86360,55.13803,-119.70997,11.50367,6.21953,-1.63407,-21.20408,-2.06658,7.01562,0.85639,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
210,210,6/7/2025,11:16.4,4,3,"Haugh, Aidan",815063,Right,NOR_TAR,"Guzman, Adonys",702631,Right,ARI_WIL,Undefined,6,Bottom,2,1,1,Curveball,Curveball,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,81.41027,-1.984477,-3.720417,2622.968132,26.156235,6:45,6.18251,2.1483,5.42692,-54.36133,-12.00201,-6.4002,-0.21089,-1.87441,76.9302,-11.680631,-4.86039,0.468431,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.40591,-5.41485,-1.81339,50,5.96741,7.93226,-118.22039,-6.03049,3.45917,19.17235,-39.95936,ARI_WIL,NOR_TAR,UNC,D1,ACC,20250607-UNC-1,cdd04a80-43ca-11f0-8907-61d02edce62a,80.46524,NA,NA,4.48006,NA,NA,NA,NA,NA,NA,669ade51-a97b-4617-8f28-1f4d759dc7c1,6/7/2025,11:16.4,2025-06-07T14:11:16.3835904-04:00,2025-06-07T18:11:16.3835904Z,,v3,232,471370,NA,"Stevenson, Luke",806233,Right,NOR_TAR,ebbd48d9-54e5-4ff7-9199-1fdf54227088,55.07725,-119.04095,9.58617,6.18891,-4.32028,-19.97968,-2.14971,7.78422,1.72958,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
